,video_id,video_views,video_likes,video_comments,video_duration
2463,Uo_jalMP-Kg,75162,1457,125,PT2M54S
2464,FUwMtvJnhx8,196190,2670,203,PT6M15S
2465,sKSzsr_aSbc,1715001,29514,2716,PT9M28S
2466,OP-ne691ycU,172666,4124,263,PT1M22S
2467,ozIkSbFUoSI,244570,6131,395,PT7M11S
2468,apAD5AQLSyA,452546,6307,961,PT7M54S
2469,RYMlASOloxM,1154078,18437,2534,PT5M40S
2470,BSWIr6NSsVU,259277,4230,454,PT4M51S
2471,Fb0oBYkO--I,2175708,46250,13311,PT11M57S
2472,VJ3AGJGh-Cg,136661,2540,170,PT2M13S
2473,m3n79Zst9ac,369805,19439,753,PT2M56S
2474,tbFHCwlfYhU,29377,645,19,PT1M16S
2475,zb6v10D4O9k,197846,5255,588,PT6M44S
2476,zFRXCwdPD-M,1064957,18057,1036,PT5M55S
2477,jE8anQxVm7A,1247845,33073,1611,PT4M21S
2478,gStcwRdSr-Y,552658,10118,522,PT9M26S
2479,G9n07DparYM,99045,3048,201,PT1M30S
2480,LHQy5wu18uI,1270400,36400,2122,PT5M29S
2481,6MjzuAGNeXk,1693168,30654,2171,PT12M35S
2482,ndLNXaTXbKM,4280191,106188,2863,PT7M17S
2483,abr6CqbNdM4,473197,9757,825,PT10M9S
2484,O8n32kzrYrI,555964,10172,350,PT4M38S
2485,MVwkfIx2PsQ,183883,3448,234,PT1M33S
2486,1ZmRHDKAJec,203713,4777,343,PT3M41S
2487,nDZE5UGu5j4,1962015,35772,3573,PT11M5S
2488,iXCMPe9naDs,82824,2276,247,PT8M9S
2489,WkVGqKBWza4,958448,16426,5133,PT9M37S
2490,WWWeV8xVNtI,913094,17311,932,PT5M39S
2491,AA6_VUfon2s,100188,2407,167,PT1M9S
2492,mXNMfB7hFBQ,1781621,33274,4778,PT12M16S
2493,M4TuTYtnke0,805124,14730,1396,PT6M14S
2494,C3a3e99FznU,194656,4527,438,PT7M44S
2495,0FQEUn45y-4,145948,3657,392,PT1M34S
2496,q--xkXCKP6M,794014,13760,1411,PT6M16S
2497,MoejU-tf4xI,1396496,30214,3190,PT3M34S
2498,tYz7OgTaIo8,1980026,36569,3091,PT13M38S
2499,xR0KbOwQD5I,50785,1049,50,PT1M25S
2500,b9LzCxWqpMI,107473,3255,315,PT8M19S
2501,_bcIIWzTyl0,139078,3197,359,PT7M10S
2502,0lX3zEFXmmw,249060,6734,625,PT40S
2503,U6S3Z6IsHO4,249913,5450,502,PT7M20S
2504,VNU7T0Sb7JE,35306,732,85,PT1M25S
2505,su-r0Y5ITwA,105473,3242,599,PT9M6S
2506,vAMYrwE1yZY,126491,2173,106,PT1M59S
2507,jJmg9XYcrRc,37829,684,23,PT1M26S
2508,OfTPY2S26HM,383097,5835,321,PT7M38S
2509,vIpsf7189Ic,141308,2847,346,PT5M27S
2510,lWyia3aF92o,1066095,18777,962,PT5M53S
2511,jp566EmNUTs,244801,3933,216,PT1M30S
2512,PsArhJRsVBE,91463,2089,158,PT6M52S
2513,PefuuJz2HNs,2186553,32468,3714,PT10M40S
2514,wbActwv2WwY,142812,3146,363,PT6M21S
2515,2I_K63hOgzk,778459,14638,1378,PT5M43S
2516,l_jpM8gbV7A,2274911,31062,1204,PT11M8S
2517,cE-pzE14ZX0,157387,2370,142,PT4M19S
2518,CQMUbAn6EEo,207082,2586,232,PT5M24S
2519,2Fzbc7-6yR4,164835,4309,256,PT1M25S
2520,T-Xdaru5Ato,2224870,40721,4346,PT11M29S
2521,KV8jy1SXDY4,901304,10446,550,PT8M10S
2522,rQtIj_NC1FM,335843,3991,132,PT5M57S
2523,VtT7DEegEW0,530465,9257,573,PT7M14S
2524,SsuC5sAVCCw,100093,1803,95,PT1M11S
2525,8_iO_3R1yu8,2358912,39905,5106,PT11M41S
2526,F_INmmkTRO0,88643,2518,257,PT7M14S
2527,RtFSK47YUhw,162005,3522,288,PT1M37S
2528,I4oT_323-oA,338945,8411,1759,PT5M36S
2529,lgH-itFA_hg,836735,13472,982,PT7M14S
2530,_q1-kbodY1A,228734,4654,589,PT7M39S
2531,yrpt9W9Fu7k,2164443,34791,4117,PT13M32S
2532,zXZCD2qwiTs,115040,2362,99,PT2M16S
2533,4bOgnI2fsfs,82923,1561,135,PT5M50S
2534,nFi3X4T2bD4,35080,618,23,PT1M35S
2535,KSDG7N5XsrQ,449130,6380,452,PT8M45S
2536,cJmi_5W9roY,166660,2971,434,PT1M12S
2537,YyV6l8HPmdQ,840399,15243,965,PT6M58S
2538,YxpSP3UudME,295931,4484,195,PT5M50S
2539,H6EbDCxotdg,3255277,55688,5526,PT12M27S
2540,uQVPoksh0AY,51519,1063,53,PT2M55S
2541,CITr60uNLA8,63483,1702,131,PT5M52S
2542,pCxv22zIP8I,554568,11482,997,PT4M24S
2543,CgvSAS_k-PU,137303,3659,391,PT7M4S
2544,aiKIAsl88Co,102714,3002,173,PT1M47S
2545,KZSPBeu5YFU,637465,9076,598,PT8M7S
2546,0lL-teeLlDw,265369,3955,221,PT6M14S
2547,G4Omx_7jysU,1202632,23604,2176,PT10M59S
2548,vWgN4Oh156A,710932,11236,2531,PT11M
2549,rMEPYkaP_2E,113758,2865,399,PT4M35S
2550,RFVggCw58lo,796711,13566,883,PT5M19S
2551,QNWW20pclMI,88812,1618,105,PT1M33S
2552,B4glpu49NYA,102732,2681,462,PT2M41S
2553,kqJtkv7skjI,67395,2136,160,PT8M23S
2554,iGCxZMDfWdM,2093170,42034,4053,PT13M35S
2555,vbrSmwJR2qY,109554,2914,223,PT5M10S
2556,VEWjOca30Ok,110810,2997,158,PT1M45S
2557,uzbFTZzk-Ac,425594,6222,365,PT10M34S
2558,ZJgnzj4wQ-I,231908,5599,248,PT3M49S
2559,CsYf5Qps6aM,602460,10947,592,PT6M59S
2560,9d8zLPGLSBg,78661,1819,153,PT3M28S
2561,IM4Qy1dkAVo,1861220,31480,3811,PT12M24S
2562,IExVRPj09L4,119709,3274,566,PT2M58S
2563,0LErzQ2FCPY,15880,486,49,PT6M9S
2564,bv9JAC0kZok,154606,3357,346,PT5M58S
2565,DPD9VQIMz6o,204672,2584,131,PT2M11S
2566,FZnSpQgssDc,26003,521,22,PT1M23S
2567,yfos0_geSzc,202538,4640,422,PT8M58S
2568,yDAasL6Fb3I,188141,2968,57,PT2M38S
2569,efiYHtlxjuE,748702,9897,538,PT8M51S
2570,6xQgq889gSc,240989,4073,284,PT1M11S
2571,4cmvbD4iMwU,357003,5206,414,PT7M48S
2572,43Zpnmcr7J4,1904341,35528,3980,PT13M5S
2573,vIsLHtdXawQ,139443,5062,255,PT1M48S
2574,rCo-ghW4qpk,80884,1161,41,PT1M26S
2575,geCvFyJkHdg,167939,2742,210,PT6M54S
2576,EnGHyZS4f-8,728956,12863,599,PT6M7S
2577,BKPYzYtDA3I,274376,3751,254,PT5M44S
2578,6sqRjHBBkTg,92065,2664,201,PT7M1S
2579,3htRHptAzCM,102004,2986,198,PT5M8S
2580,quIa-sNyz4I,1818232,32033,2365,PT11M22S
2581,MvrZYR2kB3E,128935,2973,1541,PT45S
2582,sXBhyhNppgg,30760,605,68,PT3M56S
2583,zb24JCAt4RA,686764,15195,693,PT7M2S
2584,BIBDQ-IGYqU,182290,3308,315,PT7M34S
2585,y45yvjDKwKg,131296,3889,314,PT5M20S
2586,HTGT5AQnjUE,2404096,55364,2052,PT7M13S
2587,4NwJMTeuzg0,107181,1761,83,PT1M44S
2588,QGIyIhNXHz8,1563155,28583,2302,PT10M37S
2589,aFsfa0awdNo,493090,8935,1143,PT7M40S
2590,WQvb9vaJC98,345563,6885,712,PT4M8S
2591,R6JV_I36It8,1168843,22044,1545,PT7M26S
2592,McSZy-hcKKU,192083,3331,312,PT7M22S
2593,I-mXgiaBsak,199038,3304,249,PT1M23S
2594,1XJlAQscVbI,2546906,37835,5118,PT11M23S
2595,oe8ONFNSZlE,114504,2213,125,PT1M53S
2596,KIwV16LaseI,26630,560,42,PT1M34S
2597,h0OYCmzbb-8,163875,10279,292,PT7M7S
2598,HSOp_Z1LHY8,17021,525,30,PT3M34S
2599,r7Seu-WbXgQ,139733,2701,222,PT4M52S
2600,jZEA32FwtOI,102612,2167,134,PT1M8S
2601,LnCwE8P6nIU,191347,2707,296,PT7M31S
2602,D63hCVBSgaQ,229681,3246,376,PT8M31S
2603,69wmjL19l9w,714034,14177,856,PT6M24S
2604,XbZOmg80MQw,1840593,41239,2645,PT10M29S
2605,YEVRBmtf-jA,339648,13400,707,PT5M51S
2606,bFyEl8z8zOM,99082,2115,214,PT1M21S
2607,TgDK5ExS1ZE,238539,4687,318,PT6M8S
2608,SBb0otkf1Xs,44086,1318,96,PT3M10S
2609,MT7D1xiWtU4,273555,3713,260,PT10M43S
2610,1NR4BJiwDXI,566446,10637,403,PT4M41S
2611,yLE5AsfFJi8,65386,2035,178,PT7M1S
2612,rDERwjHcNGs,2448082,41027,3437,PT13M12S
2613,a8DD__mRtPk,803869,14892,882,PT6M35S
2614,UDkh5As1pGU,767854,14300,900,PT10M21S
2615,QAKbWLFl4GI,112098,1811,67,PT7M22S
2616,IWpjZCOWeb8,80899,1169,114,PT1M34S
2617,FHiZM_gxWCA,42123,837,16,PT1M46S
2618,NjyEiRgB0nE,2340904,42433,4178,PT11M32S
2619,pO8mHxcSJjQ,557058,13925,803,PT6M53S
2620,Z67K7b97Vt4,336142,8053,473,PT3M7S
2621,iS5CV00wlrA,308267,4189,237,PT3M43S
2622,dGaEa-g8cy8,207596,4789,224,PT9M12S
2623,SApXA0kPCP8,97180,1979,141,PT1M39S
2624,GsB67uKBB98,532851,17051,398,PT3M28S
2625,KqqqefdjGx4,67510,2271,173,PT5M41S
2626,UMGwFunSl1Q,1521931,24034,2363,PT11M34S
2627,sSkFyNVtNh8,616219,6596,12998,PT10M50S
2628,5JxyDwtiwxw,45749,1580,224,PT7M15S
2629,iHnRJg6XSfQ,245391,7148,476,PT2M23S
2630,4-pCCltQjf4,54484,918,38,PT1M32S
2631,JfT59wBSQME,1551213,22633,1378,PT6M32S
2632,slIWM9Yx_uw,290400,5049,471,PT1M20S
2633,I3Mhj4olIzs,350270,6617,505,PT9M32S
2634,4ug5hVhK0QY,143112,2685,110,PT2M42S
2635,e6hsu4wlDgE,87933,2731,249,PT6M19S
2636,SSb4-1OTyQk,1347510,27323,3418,PT14M19S
2637,m2iq1Sf2MWg,23008,517,67,PT6M49S
2638,uHJcG9elJIc,383997,6309,370,PT2M47S
2639,zFp8LOoTipQ,898219,14173,1067,PT10M40S
2640,lU_OFbBcJGc,142811,3558,236,PT1M37S
2641,AXAGOXwp4fE,566376,11306,920,PT9M43S
2642,hqDHZjvlNZ8,59277,1840,116,PT6M3S
2643,Qkd2RjQp9Ww,1288930,25677,2928,PT10M10S
2644,eqEMI-ZYM0U,28425,902,53,PT3M20S
2645,JAfAApqOeFU,885609,16638,974,PT6M33S
2646,CrM5M1ZK1JU,211440,4140,1317,PT3M40S
2647,9yM_mFwW6X4,472649,7966,852,PT10M3S
2648,9F83YTxhSeY,110668,2677,215,PT1M29S
2649,35JNPcUvfQ0,202503,4666,492,PT6M5S
2650,QzlHmCsHOTI,1133131,22214,1576,PT11M
2651,SNzDDvBGOJg,62020,1628,213,PT5M34S
2652,sSfejgwbDQ8,8172163,157330,38933,PT8M38S
2653,vVbIL447bgQ,1214267,18044,2500,PT7M31S
2654,ne-7pW4kXtY,387640,10210,377,PT2M4S
2655,jtTvXZ5lby8,2403497,47569,4534,PT4M15S
2656,evFHuvWHTp8,2736910,68579,6670,PT12M27S
2657,lff6f_cm_qg,115633,2795,174,PT46S
2658,zNtmHxchIkQ,84578,1148,47,PT1M24S
2659,h0CWao5Pzks,531427,10745,509,PT4M51S
2660,Rs7eW2FOHvw,159567,3297,205,PT3M15S
2661,EtGETrQPpwk,474444,7023,593,PT7M24S
2662,iwTjkoVevZc,175650,4651,328,PT1M30S
2663,bqhMzABVh64,133563,2559,345,PT8M56S
2664,Lg2JfxwoEwU,13303,267,8,PT1M24S
2665,X6fuEH6P5d4,23803,550,28,PT1M
2666,DyxPpBhWFv4,1306936,24900,1940,PT10M20S
2667,r_5wvg6iyIs,113523,3466,220,PT9M30S
2668,AkffLs-sg0s,709669,24213,2154,PT4M15S
2669,hnOW-1uoF5U,92846,2350,189,PT7M5S
2670,QNjFijx9tlE,660435,13732,4086,PT4M30S
2671,0u4TNBYXUSk,200499,4023,204,PT6M1S
2672,gj8HtEU8y18,140561,2630,221,PT7M24S
2673,an_VqjijlmE,304782,5238,443,PT7M1S
2674,UFa8vbv_tFo,83232,1491,128,PT1M17S
2675,2QPIU-15Vbw,1141841,21643,1622,PT13M1S
2676,F2dX6V9npxY,146798,3342,343,PT8M5S
2677,fwfs0c4QKTY,465422,9585,601,PT3M45S
2678,c3_lg74M5Io,102408,1488,188,PT8M56S
2679,i8SIujdoLl8,222746,4816,174,PT6M45S
2680,NniNJfpIulE,113186,2434,95,PT1M34S
2681,JHJ-5PsT18Y,55297,1276,203,PT2M34S
2682,lvw_mXJz_Sg,1992369,37751,3423,PT15M39S
2683,e6WJXjSiOVo,95401,2766,238,PT6M47S
2684,tsVs-qCqkb4,145395,2655,269,PT1M3S
2685,OC5qPC41Bcg,178302,3167,313,PT8M9S
2686,9ABxoEhGOZM,157311,2826,321,PT4M37S
2687,UnZdY64p4t4,203206,4804,493,PT9M49S
2688,KthY9dtsbjU,1761476,32230,3032,PT12M14S
2689,XRKbNQUc4DE,41596,669,49,PT4M52S
2690,_fkDuvwZ51g,53695,816,98,PT3M15S
2691,JjQLTsKVT1Y,70421,930,67,PT1M20S
2692,J3o59Srl_bY,154356,3558,297,PT7M28S
2693,Mds_GDYKXfk,168641,4350,722,PT1M42S
2694,rZSv3Q3U7qg,59602,973,32,PT3M17S
2695,puKdIlbuzS4,107595,1681,100,PT5M8S
2696,einsD9ivB3M,737322,12261,727,PT6M12S
2697,CiA9GG7Mbhw,239799,4123,425,PT10M41S
2698,kwcy6nLaguY,1622136,27774,2647,PT12M31S
2699,jOKDBklbQq8,88114,1702,169,PT4M50S
2700,Dge4T09WQiE,81325,2344,211,PT5M39S
2701,XI2IkPNteO4,3908495,63274,11779,PT1M33S
2702,RqbgKQg915I,554056,19136,1828,PT9M53S
2703,R34LIIW0Akk,504822,6882,614,PT15M32S
2704,vMWScGHfo0M,2060118,31799,2219,PT11M41S
2705,dVwDqle36OI,120724,2171,365,PT7M29S
2706,IQJJ2WRO27E,112773,1509,192,PT8M33S
2707,D84lfnf0FR8,186551,4838,1073,PT1M48S
2708,3kRl7gkXdXM,19041098,1442073,48598,PT3M22S
2709,GEFDiQOVL9k,5099350,572705,27608,PT4M23S
2710,6ntoJPlMRF8,1977559,37578,3761,PT11M15S
2711,slKSsdVYqwc,626562,12689,583,PT5M53S
2712,dpCuhIoJSXA,130258,2725,863,PT7M36S
2713,mi5Uf-Cr73U,88973,1834,304,PT3M25S
2714,SEoxj45Kc_4,105030,2336,171,PT1M27S
2715,7mt1wkYKIXA,115398,2019,106,PT8M55S
2716,CMpzwFwj_Kk,1475204,28422,3201,PT12M3S
2717,kBQAemXObFU,17962,425,65,PT5M40S
2718,SAROleCwGX0,56605,915,35,PT1M29S
2719,qFMzcBjqqSg,285512,7258,566,PT1M41S
2720,KiQIXBN41ws,1035397,18731,818,PT6M27S
2721,skqh_x9wsr0,136756,3995,296,PT3M22S
2722,mm5Sa9yiMRI,738493,14408,686,PT6M53S
2723,YyIgMPRI6OM,911864,16854,1008,PT11M5S
2724,fYYVgJAds7w,1451041,32424,2076,PT10M21S
2725,OO1bgBQ2bpQ,432473,13838,734,PT2M51S
2726,lThy5v9z-Zk,558309,12588,1114,PT6M46S
2727,8kWgxtnrki0,96412,1756,77,PT1M41S
2728,iwYFo4KY19g,44037,887,100,PT4M22S
2729,SYRJa2bFJ28,535865,7154,497,PT10M45S
2730,-tRFE-tLbLE,31184,698,62,PT4M19S
2731,4Fbxm9hPtIs,81230,2949,292,PT7M24S
2732,Gz2bB1vt7J8,2580972,47667,4320,PT11M15S
2733,RRhQw_gdhe8,268800,5181,388,PT8M31S
2734,v9DkhGfa3iI,303462,5903,569,PT5M55S
2735,fsAxFdDCD08,522226,10394,623,PT5M30S
2736,Wry-p1C2LZI,121512,2751,177,PT3M54S
2737,SdEmCQ2Uh9A,134727,3277,225,PT1M51S
2738,ALuOfmGKS3g,1635006,31412,2813,PT13M56S
2739,jMldqGMWxRk,56605,1432,161,PT4M36S
2740,dfpCbBexMv4,76525,2556,458,PT5M9S
2741,E312wjy5YKk,35674,912,140,PT3M38S
2742,sMLQVEuIssE,272440,5165,871,PT11M23S
2743,aW_rog6Kab0,51497,1179,110,PT5M4S
2744,X3s_BpT1YIY,91189,2685,156,PT1M41S
2745,RuCUItIMSmc,221155,3622,704,PT5M24S
2746,BXhHOhmgOz8,1844418,29854,2326,PT12M5S
2747,GmHeOWmflKw,194106,6199,682,PT45S
2748,xbY994buVLg,132651,2214,115,PT7M31S
2749,dkQ32vqwq8Q,386901,7712,425,PT5M56S
2750,Y9ut09DzLzg,121418,3121,148,PT1M16S
2751,GIh5hfpQCBM,119509,2639,154,PT6M37S
2752,PDywo4XV9VM,1058694,24155,1881,PT13M3S
2753,yTGS83diRBA,68507,1825,173,PT2M10S
2754,aQ2yy84speQ,446083,7068,949,PT9M9S
2755,ZkgMtxfh-b0,589257,11323,884,PT4M26S
2756,QAxGOAJ2A1s,337666,5818,582,PT9M12S
2757,kwQVPTA3-Eg,221172,3628,422,PT1M26S
2758,sAjCdYJoNxU,1434192,26597,3750,PT12M13S
2759,zb7O9GkMy54,260882,4983,652,PT9M40S
2760,hluvfYiGb9I,512123,8575,1159,PT9M9S
2761,vH5gg6M0_e8,54612,1447,138,PT1M53S
2762,SQi-ssj3Eoc,104737,1746,242,PT6M30S
2763,OgIJbO-ArBA,188365,4708,429,PT1M23S
2764,_GXpyKPM0uU,1565888,30687,3345,PT11M49S
2765,rLLq4ivbe64,262815,5132,489,PT6M37S
2766,5vfcEaBAdbc,148243,4362,321,PT1M7S
2767,J9Jd6PLRgzY,223534,4785,382,PT4M47S
2768,GNCWIFesc4E,591612,10524,968,PT11M14S
2769,2avl_XsJzrk,449729,9922,561,PT4M17S
2770,PLVhJevF-10,2185264,34806,2647,PT11M11S
2771,r14mtIrpoDY,1132725,28935,1226,PT8M4S
2772,o5X8p8-Otnc,212765,3306,121,PT2M57S
2773,Mozs__UPY88,86067,1340,60,PT1M3S
2774,mNHXW-O5XZI,530286,8351,782,PT10M32S
2775,3JvFvkT_unc,1798008,32188,3082,PT13M26S
2776,p5mllVIhNi8,232339,7506,442,PT4M6S
2777,AUDWzUJ7oRU,44667,588,25,PT1M32S
2778,A_uoyJ7OxiM,134891,3733,274,PT7M11S
2779,rM7P-W_kL74,76497,2026,194,PT57S
2780,nZhDxoCd--g,197581,9356,444,PT3M21S
2781,43thBstzORw,182018,4069,264,PT7M30S
2782,UxQczNLsVTw,72655,1724,125,PT36S
2783,YFqhR7dQ5TQ,50473,964,118,PT5M34S
2784,EdXdgMDY6Dc,111478,3090,251,PT7M51S
2785,cfT2mhxX-e0,80665,2093,292,PT52S
2786,DCjv15eU_Ig,101871,2040,185,PT4M16S
2787,a7FuS2hDIvU,123892,3361,397,PT6M21S
2788,5I7PFzUiEbI,105676,2382,283,PT36S
2789,KQa7qeIlE1E,32248,1058,80,PT3M41S
2790,Xr23QyK0Sdk,513748,8161,876,PT6M22S
2791,OhT82Ph8jbg,2139509,37958,2350,PT11M35S
2792,JZKZY2pyt4c,610497,9982,1245,PT7M6S
2793,JC3JmpcmDyQ,149116,3796,382,PT1M33S
2794,8xWWG9OxwTg,1275221,22252,1718,PT8M45S
2795,pwCjaFJqihM,49136,963,26,PT1M26S
2796,Yu7x1Ze2zwI,104421,3043,247,PT5M19S
2797,GYmgei1mrSw,187662,3633,236,PT4M36S
2798,EhLTGHg82kI,594172,9992,935,PT10M14S
2799,10vQk0O0R1w,443503,5954,568,PT9M14S
2800,04J_9NrbnWs,68149,1375,84,PT1M14S
2801,Z99Z3PuHhts,2124288,37381,3115,PT9M27S
2802,BnJOiZxyJJc,97405,2465,440,PT28S
2803,Ktbqu9n78VM,89102,2462,221,PT8M25S
2804,Z3Ua6vXykpU,566869,12778,1254,PT9M26S
2805,YOLiEjDepCc,530796,13988,1319,PT6M2S
2806,VjNtnDkvsjg,533628,10322,370,PT4M42S
2807,6aj52edpZE4,101749,2487,86,PT1M56S
2808,M8nuuvWDJHk,1449883,28552,2600,PT13M40S
2809,6Z-V0aHjVRM,59549,1194,90,PT41S
2810,Q18hRNIeNFc,463499,7594,1162,PT4M22S
2811,rd1gMetwtic,333725,5420,699,PT11M47S
2812,qKvTLlXsx-E,92781,1694,149,PT6M
2813,nyzs8SHrdQQ,65195,1156,71,PT2M10S
2814,LPYeDi2-Fus,176096,2249,139,PT1M1S
2815,i_0tYewlyrQ,189431,4858,492,PT6M44S
2816,-aZ-dH4Usns,1784557,33427,5029,PT14M51S
2817,ZkbY7x1h9mw,115780,2748,459,PT41S
2818,zrLm71zFpeM,279167,5901,617,PT10M36S
2819,tfc5Aos44Kg,827609,17358,1331,PT7M27S
2820,fMx6vL6OTzA,98497,1881,108,PT3M53S
2821,YaDsicojxdA,137885,2334,184,PT4M27S
2822,VBQ_WJIQPZI,431204,14391,1042,PT9M17S
2823,LSQ08DvEDJg,84970,1139,51,PT1M27S
2824,vppR8SUnT0g,1358659,25463,2892,PT12M56S
2825,CjLJogzdpE0,208637,5797,412,PT55S
2826,kdPhov7Ow9E,65628,871,41,PT1M24S
2827,ErkMNfTeAHE,87195,2426,224,PT7M2S
2828,xn1WArMZ8Uc,468485,7532,1050,PT10M15S
2829,i4ufTAS0ZCg,570952,11970,783,PT5M46S
2830,xxUfQbcnAnQ,98760,1260,95,PT1M32S
2831,tNIOv8lEs0o,215346,3761,286,PT4M34S
2832,LJmuwJiDG4s,1244174,21423,1928,PT13M42S
2833,r5_udKvL79M,365569,6438,841,PT50S
2834,xXHvruqSkqo,452790,8566,499,PT6M54S
2835,vg0AoX3OjHg,93087,1531,133,PT5M36S
2836,jywyZ7kmcpk,312874,3783,305,PT10M22S
2837,W77BAvVAMcI,71722,1589,119,PT3M13S
2838,JPgxCSeXtpA,135020,2424,196,PT1M29S
2839,_GSDYRRjneg,128896,3264,217,PT5M14S
2840,Q4-o1CV4nYg,1701843,29989,2353,PT11M46S
2841,VZU2bQ3Qi7s,102131,2317,326,PT37S
2842,CbU2jR7ZV9o,134621,3643,305,PT5M54S
2843,lcb8i-Di1m4,715419,13401,1155,PT6M56S
2844,XKDJ1PnsWKQ,227685,4598,398,PT7M38S
2845,E_TrNlJwyrQ,244385,4260,375,PT8M7S
2846,7pQc67E0xfc,539755,16568,1048,PT1M43S
2847,Y0zVuTTqc6o,1381097,26284,2438,PT10M59S
2848,L6gemzj1BFM,97867,2893,251,PT42S
2849,CytdeJWJzkE,58557,1208,184,PT3M36S
2850,pxyrfWCzHe4,63933,1361,172,PT4M26S
2851,j7Ch6EhjAjc,276867,4516,425,PT13M51S
2852,UUEWCYaXMNY,197646,3839,421,PT1M24S
2853,3-U5SLaLXlU,634867,12558,628,PT5M29S
2854,CCAM5MIjw1I,103000,3193,284,PT7M46S
2855,VxZ8TkvC9QA,1382134,22460,2383,PT10M43S
2856,2bT6xbilbps,106689,2831,214,PT50S
2857,PR4ygyLr9aQ,906347,16079,1650,PT7M59S
2858,uuAju55GnrM,143460,2254,203,PT9M3S
2859,afbOXeEkqbI,135953,2346,154,PT1M24S
2860,1hUQWH7cV9o,962811,20650,2133,PT5M43S
2861,nSBx9QNhJU8,1852758,29561,2173,PT11M
2862,w14zTS-LVzE,42799,1418,130,PT1M48S
2863,0o0LLq2MUO4,28269,834,27,PT1M16S
2864,bFBM1LTaR-4,32684,930,74,PT6M19S
2865,iIggF1h8na4,78674,2039,107,PT4M22S
2866,2K2-NyF4ja0,61570,1185,100,PT45S
2867,KxdyWXK1l64,40665,862,69,PT6M4S
2868,Jy911-ELo0I,80373,2202,231,PT5M35S
2869,nYfrP8sKpx4,397856,4497,280,PT11M43S
2870,Ja70TKmAmQw,221073,3633,214,PT2M19S
2871,e2wU4vME4go,133564,2533,292,PT1M46S
2872,XrJ28KgLndY,460915,8275,930,PT6M24S
2873,MXSBylHDdQE,479658,5994,409,PT6M11S
2874,aUp8TQeGFrI,1920332,30729,2779,PT11M22S
2875,e6TULc-fGLA,81368,1404,104,PT42S
2876,UPUlZ4O9GnQ,129269,3217,378,PT5M53S
2877,f9uyVyCY0jM,640096,11035,894,PT3M39S
2878,IQciK9crXjU,124803,2165,153,PT9M29S
2879,FhGo-1BjE5o,161626,4278,149,PT1M38S
2880,9Zi77rw35ng,562672,11552,914,PT2M7S
2881,fC6YujtCtG4,1207245,38642,2461,PT8M50S
2882,sPTEF17TXWQ,1369047,24054,2435,PT9M42S
2883,O9yXU7AEufY,64214,1230,125,PT41S
2884,YCyPkKsI9aQ,14234,383,33,PT7M29S
2885,7TrWWQy6zLg,230565,4720,356,PT6M45S
2886,frt6I09WqRI,534613,8409,899,PT3M21S
2887,oIr1aJqILcE,1697229,18328,3193,PT11M7S
2888,YxSfcy68H-8,128398,2966,148,PT1M40S
2889,WxWVXcvQN7c,714738,10437,791,PT5M42S
2890,l1TjprMjF2U,830398,16756,2812,PT12M23S
2891,wUvp3SzYy48,145156,3170,141,PT46S
2892,vfGhXTpcaRw,63767,1665,164,PT2M51S
2893,zWUapObrPCU,129389,1871,357,PT4M50S
2894,O4sBbcGODAw,1015302,17131,1246,PT7M12S
2895,xb0fB13xYYg,217829,3508,216,PT1M47S
2896,Z5yTRYn1Fi0,234706,4045,282,PT9M54S
2897,XMjMOTrD51Q,2113218,33098,2409,PT11M20S
2898,u1ibzODafw8,135820,2944,187,PT1M18S
2899,ZAhDvhkxgnM,188285,5274,668,PT3M55S
2900,WF6B19wCJCQ,98723,1667,139,PT10M59S
2901,IGjj73b4DGE,473001,7897,1389,PT5M25S
2902,7_bhYk7wzMg,574950,10426,543,PT6M4S
2903,YQ6qn0ZKHcU,1924817,32790,2488,PT12M
2904,6nNhjgNSX6w,134014,1944,150,PT7M41S
2905,zLjwnSYhWU4,198233,4063,491,PT1M26S
2906,OzOglXx7viw,667727,10464,1472,PT10M17S
2907,ERonVFek2-I,686954,14469,1017,PT5M54S
2908,EGTmQGBBzMM,114891,2019,152,PT2M41S
2909,sxE5vs2wgTA,2150072,37787,3445,PT12M13S
2910,fLbNfQUJuss,493048,10749,1130,PT12M2S
2911,DpHW3cota-c,1478920,25788,2293,PT7M17S
2912,RAGk6oH-rFI,128816,2572,183,PT5M53S
2913,CGC_TCm6F-o,86025,2243,156,PT2M49S
2914,iDn8K4JoHT0,167696,3313,156,PT1M27S
2915,pHkrn0n3k34,2960375,49869,3877,PT10M46S
2916,wMVCqYydTDI,89960,1549,67,PT1M14S
2917,o_P_SdjdcmQ,337956,7940,655,PT5M26S
2918,crr08zwGVEk,533654,9274,744,PT50S
2919,bnh8IGYjw_4,622343,12481,1182,PT7M59S
2920,3H1L7OmOUeI,200972,3032,364,PT47S
2921,z33xfyqtxNc,164091,4865,297,PT5M15S
2922,O6qkQjKATJ4,309399,6876,1092,PT43S
2923,-3_bsGNrk5Q,171289,3867,432,PT5M18S
2924,czbWcDFHQzs,270412,5758,804,PT42S
2925,ConunclXius,93322,1716,84,PT1M25S
2926,ia9-lW0hTgk,187815,3876,341,PT5M40S
2927,NFom5kfeRU4,163877,4552,831,PT50S
2928,N2Ie11nd4qY,649354,12387,1277,PT8M9S
2929,qWSrKDORsMk,172851,2367,333,PT8M52S
2930,nGYIbdz9t_Q,224845,3175,391,PT5M43S
